Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC
pneumoniamnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.933,0.993,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino",concat,0,1,0.981,0.998,0.921,0.996,0.955
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI",concat,0,1,0.962,0.992,0.869,0.987,0.949
pneumoniamnist,224,"CONCH,PubMedCLIP,Hibou-B",concat,0,1,0.971,0.995,0.861,0.979,0.952
pneumoniamnist,224,"CONCH,PubMedCLIP,Prov-GigaPath",concat,0,1,0.971,0.992,0.875,0.985,0.951
pneumoniamnist,224,"CONCH,PubMedCLIP,CheXagent",concat,0,1,0.990,1.000,0.934,0.991,0.958
pneumoniamnist,224,"CONCH,rad-dino,UNI",concat,0,1,0.987,0.999,0.934,0.997,0.957
pneumoniamnist,224,"CONCH,rad-dino,Hibou-B",concat,0,1,0.990,0.999,0.907,0.994,0.958
pneumoniamnist,224,"CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.981,0.998,0.925,0.997,0.955
pneumoniamnist,224,"CONCH,rad-dino,CheXagent",concat,0,1,0.994,1.000,0.934,0.995,0.959
pneumoniamnist,224,"CONCH,UNI,Hibou-B",concat,0,1,0.962,0.994,0.856,0.976,0.950
pneumoniamnist,224,"CONCH,UNI,Prov-GigaPath",concat,0,1,0.956,0.991,0.893,0.985,0.947
pneumoniamnist,224,"CONCH,UNI,CheXagent",concat,0,1,0.990,1.000,0.933,0.991,0.958
pneumoniamnist,224,"CONCH,Hibou-B,Prov-GigaPath",concat,0,1,0.975,0.996,0.864,0.976,0.953
pneumoniamnist,224,"CONCH,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.926,0.992,0.959
pneumoniamnist,224,"CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.929,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI",concat,0,1,0.981,0.998,0.921,0.997,0.955
pneumoniamnist,224,"PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.987,0.999,0.901,0.995,0.957
pneumoniamnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.981,0.997,0.912,0.997,0.955
pneumoniamnist,224,"PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.996,1.000,0.936,0.995,0.959
pneumoniamnist,224,"PubMedCLIP,UNI,Hibou-B",concat,0,1,0.971,0.994,0.864,0.984,0.952
pneumoniamnist,224,"PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.966,0.993,0.883,0.988,0.950
pneumoniamnist,224,"PubMedCLIP,UNI,CheXagent",concat,0,1,0.992,1.000,0.929,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.971,0.995,0.872,0.982,0.952
pneumoniamnist,224,"PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.934,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.933,0.990,0.958
pneumoniamnist,224,"rad-dino,UNI,Hibou-B",concat,0,1,0.990,0.999,0.904,0.994,0.958
pneumoniamnist,224,"rad-dino,UNI,Prov-GigaPath",concat,0,1,0.983,0.997,0.920,0.996,0.955
pneumoniamnist,224,"rad-dino,UNI,CheXagent",concat,0,1,0.994,1.000,0.938,0.995,0.959
pneumoniamnist,224,"rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.979,0.998,0.901,0.995,0.955
pneumoniamnist,224,"rad-dino,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.942,0.994,0.958
pneumoniamnist,224,"rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.990,0.999,0.939,0.996,0.958
pneumoniamnist,224,"UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.971,0.994,0.870,0.981,0.952
pneumoniamnist,224,"UNI,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.926,0.992,0.958
pneumoniamnist,224,"UNI,Prov-GigaPath,CheXagent",concat,0,1,0.989,1.000,0.926,0.992,0.958
pneumoniamnist,224,"Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.928,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino",concat,0,1,0.989,0.999,0.921,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI",concat,0,1,0.977,0.998,0.883,0.989,0.955
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B",concat,0,1,0.983,0.999,0.896,0.989,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Prov-GigaPath",concat,0,1,0.971,0.997,0.888,0.988,0.953
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,CheXagent",concat,0,1,0.992,1.000,0.929,0.993,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.985,0.999,0.925,0.997,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.989,0.999,0.913,0.995,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.983,0.998,0.920,0.997,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.996,1.000,0.938,0.996,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.983,0.999,0.891,0.986,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.985,0.998,0.902,0.989,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.994,1.000,0.926,0.992,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,Hibou-B,Prov-GigaPath",concat,0,1,0.983,0.998,0.881,0.986,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.933,0.992,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.989,1.000,0.925,0.993,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI",concat,0,1,0.987,0.999,0.923,0.997,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.989,0.999,0.921,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.989,0.999,0.923,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.994,1.000,0.936,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.985,0.999,0.889,0.987,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.981,0.998,0.902,0.990,0.955
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,CheXagent",concat,0,1,0.996,1.000,0.928,0.992,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.979,0.998,0.889,0.988,0.955
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.928,0.992,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.925,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.989,0.999,0.918,0.995,0.957
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.989,0.999,0.920,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.994,1.000,0.933,0.996,0.959
pneumoniamnist,224,"BioMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.985,0.999,0.915,0.996,0.956
pneumoniamnist,224,"BioMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.990,1.000,0.938,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.938,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.983,0.999,0.889,0.988,0.956
pneumoniamnist,224,"BioMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.928,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.925,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.926,0.992,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI",concat,0,1,0.985,0.998,0.923,0.997,0.956
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.987,0.999,0.897,0.995,0.957
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.981,0.998,0.912,0.996,0.956
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.992,1.000,0.929,0.995,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.969,0.995,0.869,0.980,0.952
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.962,0.993,0.889,0.987,0.949
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,CheXagent",concat,0,1,0.990,1.000,0.931,0.991,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.971,0.994,0.864,0.983,0.952
pneumoniamnist,224,"CONCH,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.990,1.000,0.931,0.991,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.934,0.992,0.959
pneumoniamnist,224,"CONCH,rad-dino,UNI,Hibou-B",concat,0,1,0.987,0.999,0.915,0.994,0.957
pneumoniamnist,224,"CONCH,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.985,0.998,0.912,0.996,0.956
pneumoniamnist,224,"CONCH,rad-dino,UNI,CheXagent",concat,0,1,0.992,1.000,0.938,0.996,0.958
pneumoniamnist,224,"CONCH,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.983,0.999,0.897,0.995,0.956
pneumoniamnist,224,"CONCH,rad-dino,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.939,0.995,0.958
pneumoniamnist,224,"CONCH,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.992,0.999,0.931,0.996,0.958
pneumoniamnist,224,"CONCH,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.973,0.994,0.870,0.983,0.952
pneumoniamnist,224,"CONCH,UNI,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.929,0.991,0.958
pneumoniamnist,224,"CONCH,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.929,0.993,0.958
pneumoniamnist,224,"CONCH,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.929,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.985,0.999,0.902,0.995,0.956
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.985,0.998,0.920,0.997,0.956
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.992,1.000,0.931,0.995,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.987,0.999,0.902,0.996,0.957
pneumoniamnist,224,"PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.994,0.999,0.933,0.995,0.959
pneumoniamnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.929,0.995,0.958
pneumoniamnist,224,"PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.975,0.995,0.878,0.984,0.953
pneumoniamnist,224,"PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.990,1.000,0.928,0.990,0.958
pneumoniamnist,224,"PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.989,1.000,0.931,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.929,0.991,0.959
pneumoniamnist,224,"rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.987,0.998,0.909,0.996,0.957
pneumoniamnist,224,"rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.938,0.994,0.958
pneumoniamnist,224,"rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.994,0.999,0.934,0.996,0.959
pneumoniamnist,224,"rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,0.999,0.938,0.995,0.958
pneumoniamnist,224,"UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.929,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI",concat,0,1,0.983,0.999,0.921,0.996,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.987,0.999,0.915,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.989,0.999,0.920,0.997,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.994,1.000,0.931,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.989,0.999,0.885,0.987,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.977,0.998,0.899,0.989,0.955
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,CheXagent",concat,0,1,0.994,1.000,0.933,0.991,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.981,0.999,0.885,0.988,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.996,1.000,0.928,0.991,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.920,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B",concat,0,1,0.987,0.999,0.915,0.994,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.987,0.999,0.921,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,CheXagent",concat,0,1,0.996,1.000,0.938,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.985,0.999,0.902,0.995,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,CheXagent",concat,0,1,0.990,1.000,0.938,0.994,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.934,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.983,0.999,0.893,0.987,0.956
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,CheXagent",concat,0,1,0.990,1.000,0.925,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.925,0.993,0.958
pneumoniamnist,224,"BioMedCLIP,CONCH,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.928,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.990,0.999,0.915,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.987,0.999,0.918,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.992,1.000,0.936,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.989,0.999,0.912,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.996,1.000,0.939,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.941,0.995,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.987,0.999,0.894,0.990,0.957
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.926,0.993,0.959
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.928,0.992,0.958
pneumoniamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.929,0.991,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.989,0.999,0.912,0.996,0.957
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.992,1.000,0.939,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.931,0.996,0.958
pneumoniamnist,224,"BioMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,1.000,0.931,0.995,0.958
pneumoniamnist,224,"BioMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.994,1.000,0.925,0.992,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.987,0.999,0.905,0.995,0.957
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.987,0.998,0.907,0.997,0.957
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.992,1.000,0.934,0.996,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.983,0.999,0.904,0.996,0.956
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.996,1.000,0.936,0.995,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.996,1.000,0.931,0.995,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.971,0.995,0.875,0.985,0.952
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.994,1.000,0.929,0.991,0.959
pneumoniamnist,224,"CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.933,0.992,0.958
pneumoniamnist,224,"CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.931,0.991,0.958
pneumoniamnist,224,"CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.990,0.998,0.905,0.996,0.957
pneumoniamnist,224,"CONCH,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.992,0.999,0.938,0.995,0.958
pneumoniamnist,224,"CONCH,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.992,0.999,0.939,0.995,0.958
pneumoniamnist,224,"CONCH,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.990,0.999,0.936,0.995,0.958
pneumoniamnist,224,"CONCH,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.992,1.000,0.926,0.991,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.985,0.998,0.909,0.996,0.956
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.992,0.999,0.934,0.995,0.958
pneumoniamnist,224,"PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.994,0.999,0.938,0.995,0.959
