Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC
octmnist,224,"CONCH,PubMedCLIP,Hibou-B",concat,0,1,0.931,0.985,0.791,0.986,0.940
octmnist,224,"CONCH,PubMedCLIP,Prov-GigaPath",concat,0,1,0.941,0.988,0.775,0.992,0.943
octmnist,224,"CONCH,PubMedCLIP,CheXagent",concat,0,1,0.942,0.989,0.740,0.980,0.944
octmnist,224,"CONCH,rad-dino,UNI",concat,0,1,0.934,0.986,0.789,0.982,0.941
octmnist,224,"CONCH,rad-dino,Hibou-B",concat,0,1,0.931,0.984,0.747,0.982,0.940
octmnist,224,"CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.939,0.987,0.778,0.986,0.943
octmnist,224,"CONCH,rad-dino,CheXagent",concat,0,1,0.940,0.988,0.724,0.978,0.943
octmnist,224,"CONCH,UNI,Hibou-B",concat,0,1,0.933,0.986,0.785,0.984,0.941
octmnist,224,"CONCH,UNI,Prov-GigaPath",concat,0,1,0.940,0.988,0.775,0.989,0.943
octmnist,224,"CONCH,UNI,CheXagent",concat,0,1,0.943,0.989,0.729,0.984,0.944
octmnist,224,"CONCH,Hibou-B,Prov-GigaPath",concat,0,1,0.939,0.987,0.765,0.988,0.942
octmnist,224,"CONCH,Hibou-B,CheXagent",concat,0,1,0.939,0.988,0.714,0.977,0.943
octmnist,224,"CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.943,0.989,0.751,0.984,0.944
octmnist,224,"PubMedCLIP,rad-dino,UNI",concat,0,1,0.937,0.987,0.803,0.986,0.942
octmnist,224,"PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.932,0.985,0.791,0.986,0.940
octmnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.940,0.988,0.773,0.990,0.943
octmnist,224,"PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.943,0.989,0.743,0.984,0.944
octmnist,224,"PubMedCLIP,UNI,Hibou-B",concat,0,1,0.935,0.986,0.798,0.988,0.942
octmnist,224,"PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.943,0.989,0.786,0.993,0.944
octmnist,224,"PubMedCLIP,UNI,CheXagent",concat,0,1,0.942,0.989,0.755,0.987,0.944
octmnist,224,"PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.940,0.988,0.772,0.993,0.943
octmnist,224,"PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.942,0.989,0.729,0.984,0.944
octmnist,224,"PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.990,0.742,0.989,0.945
octmnist,224,"rad-dino,UNI,Hibou-B",concat,0,1,0.934,0.986,0.807,0.986,0.941
octmnist,224,"rad-dino,UNI,Prov-GigaPath",concat,0,1,0.943,0.988,0.787,0.989,0.944
octmnist,224,"rad-dino,UNI,CheXagent",concat,0,1,0.945,0.989,0.754,0.984,0.945
octmnist,224,"rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.941,0.987,0.762,0.987,0.943
octmnist,224,"rad-dino,Hibou-B,CheXagent",concat,0,1,0.942,0.988,0.721,0.977,0.944
octmnist,224,"rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.744,0.985,0.945
octmnist,224,"UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.941,0.988,0.766,0.989,0.943
octmnist,224,"UNI,Hibou-B,CheXagent",concat,0,1,0.943,0.989,0.744,0.984,0.944
octmnist,224,"UNI,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.990,0.742,0.988,0.945
octmnist,224,"Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.944,0.989,0.725,0.985,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino",concat,0,1,0.937,0.986,0.795,0.985,0.942
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI",concat,0,1,0.939,0.987,0.799,0.989,0.943
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B",concat,0,1,0.936,0.986,0.812,0.988,0.942
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Prov-GigaPath",concat,0,1,0.944,0.988,0.797,0.993,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,CheXagent",concat,0,1,0.944,0.989,0.759,0.983,0.944
octmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.938,0.987,0.809,0.986,0.942
octmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.937,0.985,0.766,0.983,0.941
octmnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.942,0.988,0.782,0.989,0.944
octmnist,224,"BioMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.944,0.988,0.733,0.978,0.944
octmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.938,0.987,0.790,0.988,0.942
octmnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.945,0.988,0.774,0.991,0.944
octmnist,224,"BioMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.945,0.989,0.758,0.986,0.945
octmnist,224,"BioMedCLIP,CONCH,Hibou-B,Prov-GigaPath",concat,0,1,0.943,0.987,0.776,0.988,0.944
octmnist,224,"BioMedCLIP,CONCH,Hibou-B,CheXagent",concat,0,1,0.943,0.988,0.741,0.979,0.944
octmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.989,0.739,0.985,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI",concat,0,1,0.939,0.988,0.808,0.988,0.943
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.938,0.986,0.796,0.987,0.942
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.943,0.989,0.801,0.992,0.944
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.944,0.989,0.756,0.984,0.944
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.940,0.987,0.819,0.990,0.943
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.945,0.989,0.784,0.994,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,CheXagent",concat,0,1,0.945,0.990,0.770,0.990,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.988,0.785,0.992,0.944
octmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.944,0.989,0.739,0.986,0.944
octmnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.751,0.989,0.945
octmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.942,0.987,0.809,0.988,0.943
octmnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.945,0.989,0.793,0.992,0.944
octmnist,224,"BioMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.947,0.989,0.758,0.986,0.945
octmnist,224,"BioMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.988,0.766,0.988,0.944
octmnist,224,"BioMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.946,0.988,0.721,0.976,0.944
octmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.990,0.744,0.983,0.945
octmnist,224,"BioMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.988,0.775,0.991,0.944
octmnist,224,"BioMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.747,0.986,0.945
octmnist,224,"BioMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.742,0.988,0.946
octmnist,224,"BioMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.989,0.731,0.986,0.945
octmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI",concat,0,1,0.936,0.988,0.806,0.985,0.942
octmnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.934,0.987,0.810,0.985,0.942
octmnist,224,"CONCH,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.941,0.988,0.794,0.990,0.944
octmnist,224,"CONCH,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.946,0.989,0.750,0.981,0.945
octmnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.937,0.987,0.817,0.987,0.942
octmnist,224,"CONCH,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.944,0.989,0.796,0.992,0.944
octmnist,224,"CONCH,PubMedCLIP,UNI,CheXagent",concat,0,1,0.943,0.990,0.768,0.986,0.944
octmnist,224,"CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.943,0.988,0.790,0.991,0.944
octmnist,224,"CONCH,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.941,0.989,0.737,0.984,0.944
octmnist,224,"CONCH,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.754,0.988,0.946
octmnist,224,"CONCH,rad-dino,UNI,Hibou-B",concat,0,1,0.937,0.986,0.802,0.986,0.942
octmnist,224,"CONCH,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.945,0.988,0.798,0.990,0.944
octmnist,224,"CONCH,rad-dino,UNI,CheXagent",concat,0,1,0.945,0.989,0.761,0.985,0.945
octmnist,224,"CONCH,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.943,0.988,0.761,0.988,0.944
octmnist,224,"CONCH,rad-dino,Hibou-B,CheXagent",concat,0,1,0.943,0.988,0.733,0.979,0.944
octmnist,224,"CONCH,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.753,0.986,0.945
octmnist,224,"CONCH,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.941,0.988,0.785,0.989,0.944
octmnist,224,"CONCH,UNI,Hibou-B,CheXagent",concat,0,1,0.943,0.989,0.748,0.986,0.944
octmnist,224,"CONCH,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.756,0.988,0.945
octmnist,224,"CONCH,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.989,0.744,0.985,0.945
octmnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.938,0.988,0.811,0.987,0.943
octmnist,224,"PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.945,0.989,0.795,0.991,0.945
octmnist,224,"PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.947,0.990,0.763,0.987,0.945
octmnist,224,"PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.943,0.989,0.781,0.992,0.944
octmnist,224,"PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.754,0.984,0.945
octmnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.761,0.989,0.946
octmnist,224,"PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.989,0.785,0.993,0.944
octmnist,224,"PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.947,0.990,0.764,0.988,0.945
octmnist,224,"PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.991,0.765,0.990,0.946
octmnist,224,"PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.729,0.990,0.946
octmnist,224,"rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.989,0.786,0.991,0.944
octmnist,224,"rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.747,0.984,0.945
octmnist,224,"rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.757,0.988,0.946
octmnist,224,"rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.735,0.984,0.945
octmnist,224,"UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.946,0.990,0.746,0.988,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI",concat,0,1,0.941,0.988,0.819,0.988,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.939,0.987,0.802,0.986,0.943
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.944,0.989,0.804,0.992,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.946,0.989,0.777,0.985,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.941,0.988,0.817,0.990,0.943
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.946,0.989,0.797,0.993,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,CheXagent",concat,0,1,0.946,0.990,0.779,0.989,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.989,0.800,0.993,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.943,0.989,0.760,0.984,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.775,0.989,0.945
octmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Hibou-B",concat,0,1,0.942,0.988,0.818,0.988,0.943
octmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.947,0.989,0.802,0.991,0.945
octmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI,CheXagent",concat,0,1,0.946,0.990,0.764,0.986,0.945
octmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.988,0.783,0.990,0.944
octmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.739,0.979,0.945
octmnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.754,0.987,0.945
octmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.989,0.788,0.991,0.944
octmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.752,0.988,0.945
octmnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.949,0.990,0.761,0.988,0.946
octmnist,224,"BioMedCLIP,CONCH,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.989,0.746,0.986,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.942,0.988,0.811,0.990,0.944
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.947,0.990,0.806,0.992,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.948,0.990,0.765,0.988,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.946,0.989,0.798,0.991,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.761,0.985,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.768,0.990,0.946
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.989,0.791,0.993,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.945,0.989,0.764,0.988,0.945
octmnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.991,0.771,0.991,0.946
octmnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.756,0.990,0.945
octmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.946,0.989,0.793,0.991,0.945
octmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.765,0.987,0.945
octmnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.949,0.990,0.760,0.989,0.946
octmnist,224,"BioMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.736,0.986,0.945
octmnist,224,"BioMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.749,0.988,0.946
octmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.939,0.988,0.825,0.987,0.943
octmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.944,0.990,0.806,0.992,0.945
octmnist,224,"CONCH,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.945,0.990,0.773,0.986,0.945
octmnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.989,0.797,0.991,0.944
octmnist,224,"CONCH,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.945,0.989,0.750,0.985,0.945
octmnist,224,"CONCH,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.762,0.989,0.945
octmnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.989,0.798,0.992,0.945
octmnist,224,"CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.945,0.990,0.770,0.987,0.945
octmnist,224,"CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.991,0.780,0.990,0.946
octmnist,224,"CONCH,PubMedCLIP,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.756,0.990,0.946
octmnist,224,"CONCH,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.945,0.989,0.786,0.989,0.945
octmnist,224,"CONCH,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.945,0.989,0.760,0.986,0.945
octmnist,224,"CONCH,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.769,0.988,0.946
octmnist,224,"CONCH,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.990,0.751,0.985,0.946
octmnist,224,"CONCH,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.949,0.990,0.770,0.988,0.946
octmnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.944,0.989,0.812,0.992,0.945
octmnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B,CheXagent",concat,0,1,0.946,0.990,0.773,0.986,0.945
octmnist,224,"PubMedCLIP,rad-dino,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.949,0.991,0.771,0.990,0.946
octmnist,224,"PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.947,0.990,0.751,0.989,0.946
octmnist,224,"PubMedCLIP,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.991,0.752,0.990,0.946
octmnist,224,"rad-dino,UNI,Hibou-B,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.991,0.752,0.988,0.946
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.942,0.989,0.820,0.988,0.944
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.946,0.990,0.803,0.992,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.946,0.990,0.788,0.987,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,Prov-GigaPath",concat,0,1,0.946,0.990,0.796,0.991,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.946,0.989,0.762,0.986,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.948,0.991,0.787,0.990,0.946
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,Prov-GigaPath",concat,0,1,0.946,0.990,0.789,0.993,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.945,0.990,0.778,0.988,0.945
octmnist,224,"BioMedCLIP,CONCH,PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.950,0.990,0.782,0.991,0.946
